Unnamed: 0,Unnamed: 1, ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 62,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185
Senne Tournante,167559,203912.1,45042.1,10439,22658.4,47457.6,115313.19999999998,129019,92543.99999999999,0,0,144257.00098814227,978201.4009881422,,Machoiron de mer,9.0594,9.9596,6.9346000000000005,11.1547,6.3542000000000005,4.678199999999999,2.5511999999999992,1.405,0.9642999999999999,2.764,7.019399999999999,5.733,68.5776,,,,,,,,2678.69116,,39000000,,-34389327.96,,,,Merou,2214.7484508585644,1011.8503972192428,2300.9806158290885,6431.138511120686,1986.0385282783195,14628.701782613307,1666.6660460910393,0,0,0,0,0,30240.124332010248,,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,0,0,0,0,0,0,0,0,Turbo,0,0,0,0,0,35.91379641299139,0,0,0,0,0,0,35.91379641299139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turbo,0,0,0,0,0,35.91379641299139,0,0,0,0,0,0,35.91379641299139
Total (kg),775655.3,814042.5599999999,492719.69999999995,354566.4,439060.1,580699.86,500291.30000000005,337905.1,355718.7,93347.09999999999,113103.4,436892.30098814226,5294001.820988142,,Maquéreau,4.855,3.5824000000000003,2.4429000000000003,1.0124000000000002,1.946,2.0995,1.211,1.685,1.447,0.197,1.576,1.74,23.794199999999993,,Démersaux,,,,,,1356.0247,-1322.66646,-2645332920,-2684332920,-10324357.384615384,-64527233.65384615,,,Rouge,5864.547829869368,5854.84694050788,4374.441303719949,4260.542520793024,6362.919611105108,3574.245242703731,3353.0515476619457,3600,0,0,0,0,37244.594996361004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (Tonnes),775.6553,814.04256,492.71969999999993,354.56640000000004,439.0601,580.69986,500.29130000000004,337.9051,355.7187,93.3471,113.1034,436.89230098814227,5294.001820988142,,Merou,3.6421,4.1014,3.7475,4.2307999999999995,3.8107,2.8025,0.026,0.008,0.523,1.448,2.117,1.337,27.794,,,,,,,,,,,,,,,,Sole,3376.538046759522,2966.2213027237435,2085.1198888960816,1281.1549874343195,6593.089758373705,2321.1024350384564,420.98534308768353,0,0,0,0,0,19044.211762313513,,Efforts (jr),312.21428571428567,376.65,407.01176470588234,353.40000000000003,744,425.14285714285717,0,0,0,0,0,0,2618.418907563025,Efforts (jr),0,0,0,0,0,0,0,0,0,0,0,0,0,Efforts (jr),0,0,0,104,54.85714285714284,192,0,0,0,0,0,0,350.85714285714283,Efforts (jr),0,0,0,33.096774193548384,33.096774193548384,42.78857142857142,0,0,0,0,0,0,108.9821198156682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efforts (jr),312.21428571428567,376.65,407.01176470588234,490.4967741935484,831.9539170506913,659.9314285714286,0,0,0,0,0,0,3078.258170235836
,,,,,,,,,,,,,,,Mulet,27.035,23.715100000000007,15.4863,22.540200000000002,29.146200000000004,30.199600000000004,34.86589999999999,13.4603,12.138500000000002,18.3513,17.357,13.963,258.2584,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,,,,,,,,,,,,,,,Captures (kg),60269.06122448979,75513.09375000001,73802.74048442907,35146.69020000001,88408.125,135729.48148148146,0,0,0,0,0,0,468869.19214040035,Captures (kg),0,0,0,0,0,0,0,0,0,0,0,0,0,Captures (kg),0,0,0,35616,9632.326530612241,121536,0,0,0,0,0,0,166784.32653061225,Captures (kg),0,0,0,14162.659813702694,14162.659813702694,19094.16842624042,0,0,0,0,0,0,47419.48805364581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captures (kg),60269.06122448979,75513.09375000001,73802.74048442907,84925.3500137027,112203.11134431494,276359.6499077219,0,0,0,0,0,0,683073.0067246584
,,,,,,,,,,,,,,,Raie,0.0386,0,0,0.206,0.037,0.02,0.158,0,0,0,0,0.03,0.48960000000000004,,Bars,62.3859,60.820999999999984,44.5861,34.12100000000001,34.1343,48.474799999999995,55.32890000000002,19.920900000000003,9.092799999999999,24.715199999999996,34.8,27.8443,456.22520000000003,Total,217551.55066684107,221615.68531824907,335306.89111623354,540512.3344198426,463298.81826526934,428190.9870770348,815938.1448835429,14448,0,0,0,0,3036862.411747014,,CPUE (kg/jr),47.25396825396825,45.10937500000001,46.84313725490196,26.24454166666667,26.40625,45.608024691358025,0,0,0,0,0,0,237.4652968668949,CPUE (kg/jr),0,0,0,0,0,0,0,0,0,0,0,0,0,CPUE (kg/jr),0,0,0,92.75,58.529761904761905,105.5,0,0,0,0,0,0,256.7797619047619,CPUE (kg/jr),0,0,0,85.20615431072461,85.20615431072461,110.49865987407652,0,0,0,0,0,0,23.409247374627146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPUE (kg/jr),11.813492063492063,11.277343750000002,11.71078431372549,51.050173994347816,42.535541553871624,65.40167114135863,0,0,0,0,0,0,16.149083901399635
,,,,,,,,,,,,,,,Requin,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bossu,32.2819,33.7477,18.585800000000003,11.749,21.211800000000007,33.92660000000001,31.63740000000001,18.1855,20.4131,9.0069,12.333,21.132,264.21070000000003,,,,,,,,,,,,,,,,Nbre débarq.,47,27,31,38,8,12,0,0,0,0,0,0,163,Nbre débarq.,0,0,0,0,0,0,0,0,0,0,0,0,0,Nbre débarq.,0,0,0,13,56,4,0,0,0,0,0,0,73,Nbre débarq.,0,0,0,497,497,208,0,0,0,0,0,0,1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nbre débarq.,47,27,31,548,561,224,0,0,0,0,0,0,1438
Effort par type d'engin (jr),,,46802,,,,,,,,,,,,Rouge,10.544900000000002,10.332699999999999,7.773699999999999,8.863999999999997,7.4746999999999995,6.1405,1.264,1.928,2.1553,8.1188,11.079,7.915,83.59060000000001,,Capitaine,17.117700000000003,20.599700000000002,13.667399999999999,21.024399999999996,17.3936,22.51016,21.265300000000007,7.294800000000001,3.4831,9.3644,7.961,6.848000988142292,168.52956098814232,,,,,,,,,,,,,,,,Taux échant.,0.042114695340501794,0.024193548387096774,0.027777777777777776,0.034050179211469536,0.007168458781362007,0.010752688172043012,0,0,0,0,0,0,0.14605734767025091,Taux échant.,0,0,0,0,0,0,0,0,0,0,0,0,0,Taux échant.,0,0,0,0.06770833333333333,0.2916666666666667,0.020833333333333332,0,0,0,0,0,0,0.3802083333333333,Taux échant.,0,0,0,2.300925925925926,2.300925925925926,0.9629629629629629,0,0,0,0,0,0,0.4637345679012346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taux échant.,0.010528673835125449,0.006048387096774193,0.006944444444444444,0.6006711096176822,0.6499402628434887,0.24863724611708482,0,0,0,0,0,0,0.12689751032955
,,,,,,,,,,,,,,,Sardine,558.475,608.4932,347.269,195.098,282.1,389.83330000000007,322.302,263.213,296.866,0.254,0.086,330.131,3594.1205,,Disque,3.2328,2.9862999999999995,2.074,1.8124,2.1359000000000004,1.2524000000000002,0.2596,0.16419999999999998,0.4081,0.978,1.325,1.617,18.2457,Crustacés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engins,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Sole,1.6386999999999998,4.238,2.0696,0.3465,1.519,1.3964,0.148,0.267,0.272,0.121,0.246,0.48,12.742200000000002,,Divers,3.321,2.532,2.054,1.7564000000000002,2.76,2.887,1.481,0.052,0.731,0,0,0.015,17.5894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet maillant  de fond,0,0,0,0,0,0,0,0,0,0,0,0,0,,Thon,14.082100000000002,9.242959999999998,6.8878,6.8409,6.910100000000001,10.758899999999999,10.829199999999997,2.431,2.155,3.79,5.655,4.925,84.50796,,Dorade Grise,3.6603000000000003,3.0291,2.6825,15.715900000000001,3.5037,1.0746,1.1158,0.3485,0.839,2.588,2.031,2.532,39.120400000000004,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet maillant de fond,904,701,442,583,760,1000,1648,1093,513,719,438,764,9565,,Turbo,2.5599,1.447,1.2282,2.891,1.5676,0.8615,0.133,0.6,0.476,1.142,2.086,2.577,17.569200000000002,,Dorade Rose,6.444899999999999,4.6135,6.617299999999999,5.801799999999999,5.4979,8.1862,8.708799999999998,0.995,0.576,4.434,1.772,1.487,55.13439999999999,Crabe,97.86800266642497,252.56748075359067,260.2329090194375,0,389.2556484275342,6.312350936319469,17.775995993307212,0,0,0,0,0,1024.012387796614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet maillant dérivant,1836,1961,1526,1471,1732,1562,823,540,261,1085,1561,861,15219,,,,,,,,,,,,,,,,,Machoiron de mer,9.0594,9.9596,6.9346000000000005,11.1547,6.3542000000000005,4.678199999999999,2.5511999999999992,1.405,0.9642999999999999,2.764,7.019399999999999,5.733,68.5776,Crevette,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet mulet,127,115,27,114,244,203,246,132,117,18,25,11,1379,,Total,775.6553,814.12756,492.71970000000005,354.56640000000004,439.0601000000001,580.6998600000001,500.29130000000004,337.90510000000006,355.71869999999996,93.3471,113.1204,436.89230098814227,5294.103820988143,,Merou,3.6421,4.1014,3.7475,4.2307999999999995,3.8107,2.8025,0.026,0.008,0.523,1.448,2.117,1.337,27.794,Langouste,15.545819918132485,5.296043958616524,0,0,7.655228295930807,18.00188970728145,27.386091155508378,0,0,0,0,0,73.88507303546965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet sardine,1971,2474,2047,1011,987,3150,1197,903,1069,15,6,1102,15932,,,,,,,,,,,,,,,,,Rouge,10.544900000000002,10.332699999999999,7.773699999999999,8.863999999999997,7.4746999999999995,6.1405,1.264,1.928,2.1553,8.1188,11.079,7.915,83.59060000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligne de fond,228,116,105,256,309,217,243,137,114,205,117,141,2188,,,,,,,,,,,,,,,,,Sole,1.6386999999999998,4.238,2.0696,0.3465,1.519,1.3964,0.148,0.267,0.272,0.121,0.246,0.48,12.742200000000002,Total,113.41382258455745,257.8635247122072,260.2329090194375,0,396.910876723465,24.314240643600918,45.16208714881559,0,0,0,0,0,1097.8974608320837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senne tournante,518,571,121,31,80,194,280,237,217,0,0,270,2519,,"Valeurs par espèces ( ,000 f.cfa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (jours),5584,5938,4268,3466,4112,6326,4437,3042,2291,2042,2147,3149,46802,,,,,,,,,,,,,,,,,Total,153.32960000000003,156.96099999999996,110.79250000000002,116.57690000000001,105.79580000000001,133.32935999999998,123.78600000000002,50.56890000000001,39.457699999999996,63.53830000000001,80.68339999999999,76.94030098814231,1211.7597609881425,,Production (tonnes),,,,,,,,,,,,1.0978974608320837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,,,,,,,,,,,,,,,Pélagiques,9897.263992312171,0.7651405002037069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Banane de Mer,60,0,0,346.5,0,0,0,0,0,0,0,0,406.5,,,,,,,,,,,,,,,,Démersaux,3036.862411747014,0.23477462322707096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Barbillon,444.8,208.96,164.8,175.2,108,1661.28,1222.4,846.4,339.2,16,12,437.6,5636.64,,Crustacés,,,,,,,,,,,,,,Crustacés,1.0978974608320837,8.487656922215644e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bars,124771.8,121641.99999999997,89172.2,68242.00000000001,68268.6,96949.59999999999,110657.80000000003,39841.8,18185.6,49430.399999999994,69600,55688.6,912450.4,,,,,,,,,,,,,,,,Total,12935.224301520017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cpue par type d'engin (kg/jr),,,115.02611965051922,,,,,,,,,,,,Bécune,23188.4,14700.000000000002,13320.800000000001,16523.4,19614.4,19147.2,8679.999999999998,8504.8,5062,9195,5078,6074,149088,,Esspèces,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Bossu,64563.8,67495.40000000001,37171.600000000006,23498,42423.60000000001,67853.20000000001,63274.80000000002,36371,40826.2,18013.8,24666,42264,528421.4,,Crabe,407.6,514.5,160,0,67,50.5,25.2,0,0,15,0,74,1313.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engins,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Moyenne,,Capitaine,42794.25000000001,51499.25,34168.5,52560.99999999999,43484,56275.4,53163.250000000015,18237.000000000004,8707.75,23411,19902.5,17120.002470355732,421323.90247035574,,Crevette,0,0,0,0,0,0,0,40,41,8,0,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet maillant de fond,55.60390788224123,53.75185185185186,57.99009900990099,70.10756410256411,40.882806324110675,43.787895212285434,73.37998631636566,35.88423076923076,38.4819532908705,37.20809240362812,43.98037190082645,38.09524429563493,49.096166946625885,,Carangue,2404.95,2822.25,1314,867.4499999999999,1832.8500000000001,2524.5,1536,693,4.5,1854,4621.5,4222.5,24697.5,,Langouste,44,9,15,0,8,77,6,0,0,60,11,14,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet maillant dérivant,115.73580007002803,91.8912552447554,90.04333131557706,176.14127785680418,138.16409299279644,92.70034437946723,66.9170639534884,32.13642987249544,43.336818181818195,62.74995915296141,66.63230593607302,71.54030701754387,87.3324154978174,,Carpe,508,575.4000000000001,337.2,190,636.6,256,10,77,287,276,62,186,3401.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet mulet,113.53208333333335,87.22963836477987,102.71477272727275,143.61190476190475,105.20632183908045,107.10155945419105,131.26651785714284,87.96234567901234,106.58169934640526,101.85555555555555,107.47619047619048,73.15,105.64071578290573,,Ceinture,781,382,527,16,0,9,78,96,36,0,0,6,1931,,Total,451.6,523.5,175,0,75,127.5,31.2,40,41,83,11,88,1646.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filet sardine,198.67834825346674,190.7093729694606,171.4544263105836,127.01190765492102,199.24065510597302,133.35942400482506,184.8599987974988,165.75209039548022,213.8714102564103,29.141666666666666,21.5,186.274379024839,151.82113995334376,,Crabe,1019,1286.25,400,0,167.5,126.25,63,0,0,37.5,0,185,3284.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligne à main,0,0,0,0,0,0,0,0,0,0,0,0,0,,Crevette,0,0,0,0,0,0,0,120,123,24,0,0,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ligne de fond,82.71549479166667,83.30277777777778,82.05903225806452,88.17206237424547,77.24333333333334,188.13065789473686,119.25939393939392,27.04904761904762,27.995747126436786,75.29305555555555,89.62549019607843,74.83412698412698,84.640018320872,,Disque,8082,7465.749999999999,5185,4531,5339.750000000001,3131,649,410.5,1020.25,2445,3312.5,4042.5,45614.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senne Tournante,356.8470744680851,368.1901162790698,375.12583333333333,336.741935483871,283.23,260.59502762430935,424.9398523985239,544.3839662447257,426.47004608294924,0,0,543.3047207099709,326.6523810520698,,Divers,6642,5064,4108,3512.8,5520,5774,2962,104,1462,0,0,30,35178.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moyenne,175.45980285309236,177.52807245257108,149.6329631158822,142.50046021763004,145.74169459962772,118.40224312936905,165.53041689333799,172.57995895379915,203.9046485397785,57.34139823583402,65.06844925634293,194.75209407535635,115.02611965051922,,Dorade Grise,9150.75,7572.75,6706.25,39289.75,8759.25,2686.5,2789.5,871.25,2097.5,6470,5077.5,6330,97801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Dorade Rose,12889.799999999997,9227,13234.599999999999,11603.599999999999,10995.8,16372.4,17417.599999999995,1990,1152,8868,3544,2974,110268.79999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Langouste,132,27,45,0,24,231,18,0,0,180,33,42,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Machoiron de mer,9059.4,9959.6,6934.6,11154.7,6354.200000000001,4678.199999999999,2551.1999999999994,1405,964.3,2764,7019.4,5733,68577.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Maquéreau,4855,3582.4,2442.9,1012.4000000000001,1946,2099.5,1211,1685,1447,197,1576,1740,23794.199999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Débarquements couverts,,,27604,,,,,,,,,,,,Merou,9105.25,10253.5,9368.75,10576.999999999998,9526.75,7006.25,65,20,1307.5,3620,5292.5,3342.5,69485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Mulet,27035,23715.100000000006,15486.3,22540.2,29146.200000000004,30199.600000000002,34865.89999999999,13460.3,12138.500000000002,18351.3,17357,13963,258258.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Engins,Janvier,Février,Mars,Avril,Mai,Juin,Juillet,Août,Septembre,Octobre,Novembre,Décembre,Total,,Raie,38.6,0,0,206,37,20,158,0,0,0,0,30,489.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
